"_id","close","closeTime","high","low","open","quoteAssetVolume","takerBuyBaseVolume","takerBuyQuoteVolume","trades","updatedAtLocal","volume"
"1752318000000","117810.00000000","1752321599999","118106.20000000","117625.00000000","118077.32000000","35292667.32079670","122.65457000","14458988.49765800","67485","2025-07-20T14:15:43.357Z","299.38516000"
"1752321600000","117559.97000000","1752325199999","117861.19000000","117309.61000000","117810.00000000","105342985.41997640","452.21176000","53148407.74966400","122064","2025-07-20T14:15:43.357Z","896.26553000"
"1752325200000","117500.00000000","1752328799999","117571.61000000","117238.88000000","117559.98000000","89037627.03665140","345.71171000","40597601.38397010","102365","2025-07-20T14:15:43.357Z","758.24496000"
"1752328800000","117389.47000000","1752332399999","117727.26000000","117315.68000000","117500.00000000","52882639.75974990","199.25934000","23419433.34750090","72558","2025-07-20T14:15:43.357Z","449.96682000"
"1752332400000","117100.01000000","1752335999999","117461.62000000","116900.05000000","117389.47000000","91725846.36322020","268.90806000","31507150.52581090","138108","2025-07-20T14:15:43.357Z","782.91296000"
"1752336000000","117191.08000000","1752339599999","117399.77000000","117045.86000000","117100.00000000","33176810.68286820","131.34684000","15397688.00534870","54528","2025-07-20T14:15:43.357Z","282.98905000"
"1752339600000","117478.40000000","1752343199999","117548.69000000","117186.81000000","117191.08000000","24536890.23927490","114.62708000","13456903.54768580","48150","2025-07-20T14:15:43.357Z","209.00655000"
"1752343200000","117504.00000000","1752346799999","117509.76000000","117378.91000000","117478.40000000","18994268.53189020","63.03910000","7403017.41617610","33848","2025-07-20T14:15:43.357Z","161.72998000"
"1752346800000","117550.96000000","1752350399999","117639.98000000","117439.72000000","117504.01000000","36177660.40016760","113.74164000","13369032.41989740","36861","2025-07-20T14:15:43.357Z","307.81770000"
"1752350400000","117023.36000000","1752353999999","117550.96000000","117023.35000000","117550.96000000","18128355.69215340","51.44728000","6035098.19394940","38325","2025-07-20T14:15:43.357Z","154.52026000"
"1752354000000","117485.22000000","1752357599999","117555.50000000","117000.01000000","117023.36000000","24291637.20421160","113.52080000","13321577.65911170","55798","2025-07-20T14:15:43.357Z","207.04733000"
"1752357600000","117385.37000000","1752361199999","117563.75000000","117312.04000000","117485.21000000","27382286.09650650","90.75959000","10659173.36221610","43172","2025-07-20T14:15:43.357Z","233.15011000"
"1752361200000","117420.00000000","1752364799999","117460.02000000","117219.53000000","117385.38000000","13735634.93997140","66.26809000","7774351.74975910","30758","2025-07-20T14:15:43.357Z","117.07289000"
"1752364800000","117316.10000000","1752368399999","117458.48000000","117248.21000000","117420.00000000","19198453.29866800","70.17370000","8234266.10805020","45465","2025-07-20T14:15:43.357Z","163.58729000"
"1752368400000","117553.37000000","1752371999999","117640.61000000","117224.79000000","117316.10000000","27734428.30422170","125.99931000","14796710.16781620","53833","2025-07-20T14:15:43.357Z","236.13001000"
"1752372000000","117620.00000000","1752375599999","117817.16000000","117407.94000000","117553.37000000","18656068.36623170","81.26149000","9555134.34974760","36993","2025-07-20T14:15:43.357Z","158.66130000"
"1752375600000","117753.60000000","1752379199999","117824.76000000","117600.81000000","117620.00000000","16250906.59396440","67.49986000","7946757.42344140","27424","2025-07-20T14:15:43.357Z","138.03288000"
"1752379200000","117879.22000000","1752382799999","117892.23000000","117684.22000000","117753.59000000","26214313.61795290","71.39250000","8410401.49734400","28716","2025-07-20T14:15:43.357Z","222.50112000"
"1752382800000","117759.99000000","1752386399999","117904.75000000","117700.65000000","117879.22000000","17739691.79873190","67.20222000","7918120.79688640","29111","2025-07-20T14:15:43.357Z","150.55904000"
"1752386400000","117888.51000000","1752389999999","117978.97000000","117742.31000000","117759.99000000","22012368.30204800","108.58388000","12800199.24109700","25537","2025-07-20T14:15:43.357Z","186.73560000"
"1752390000000","117999.00000000","1752393599999","118054.79000000","117852.00000000","117888.51000000","36353858.65135390","207.14683000","24435670.25729490","34305","2025-07-20T14:15:43.357Z","308.18406000"
"1752393600000","117895.78000000","1752397199999","118006.96000000","117756.39000000","117998.99000000","19535863.72184160","74.90582000","8828762.22695490","27035","2025-07-20T14:15:43.357Z","165.74382000"
"1752397200000","117739.16000000","1752400799999","117901.34000000","117689.63000000","117895.78000000","17839408.08438790","51.36154000","6051037.77195510","28693","2025-07-20T14:15:43.357Z","151.43307000"
"1752400800000","117747.99000000","1752404399999","117845.48000000","117739.16000000","117739.16000000","11636300.16718920","51.44924000","6060219.70920360","22449","2025-07-20T14:15:43.357Z","98.78511000"
"1752404400000","118072.01000000","1752407999999","118086.66000000","117747.99000000","117748.00000000","31789268.41301640","156.53477000","18464665.85830890","39410","2025-07-20T14:15:43.357Z","269.48693000"
"1752408000000","118432.11000000","1752411599999","118636.92000000","117989.53000000","118072.01000000","81597994.12978790","386.80667000","45768353.10311450","84712","2025-07-20T14:15:43.357Z","689.71040000"
"1752411600000","118610.01000000","1752415199999","118750.00000000","118154.81000000","118432.11000000","87311445.06156050","328.59549000","38932303.76297370","117925","2025-07-20T14:15:43.357Z","736.92273000"
"1752415200000","118766.94000000","1752418799999","119376.00000000","118353.20000000","118610.00000000","225756499.70124019","1033.54822700","122938674.37938010","250165","2025-07-20T14:15:43.357Z","1897.93905700"
"1752418800000","118672.24000000","1752422399999","119124.00000000","118532.84000000","118766.94000000","67319825.36698680","295.45730000","35115927.04740040","107111","2025-07-20T14:15:43.357Z","566.53213000"
"1752422400000","118528.01000000","1752425999999","118982.89000000","118520.00000000","118672.23000000","57430149.60452960","203.78158000","24198933.28266650","87099","2025-07-20T14:15:43.357Z","483.67524000"
"1752426000000","118699.60000000","1752429599999","118844.83000000","118382.56000000","118528.00000000","41385353.59681530","142.11902000","16860809.92590830","62165","2025-07-20T14:15:43.357Z","348.79838000"
"1752429600000","118992.73000000","1752433199999","119070.24000000","118592.01000000","118699.60000000","37496872.55885300","183.69001000","21837719.75216620","73288","2025-07-20T14:15:43.357Z","315.39573000"
"1752433200000","118961.08000000","1752436799999","119488.00000000","118897.44000000","118992.73000000","71686435.14323990","309.59706000","36896506.62305340","106114","2025-07-20T14:15:43.357Z","601.53222000"
"1752436800000","119083.60000000","1752440399999","119367.37000000","118826.00000000","118961.09000000","34568904.94963240","132.53221000","15780602.86285960","78696","2025-07-20T14:15:43.357Z","290.26988000"
"1752440400000","118648.87000000","1752443999999","119083.60000000","118500.01000000","119083.60000000","50016194.51209630","150.42669000","17869312.54480550","99547","2025-07-20T14:15:43.357Z","421.07599000"
"1752444000000","118520.01000000","1752447599999","118774.64000000","118243.68000000","118648.86000000","69283444.77890460","277.40286000","32873059.83304650","100471","2025-07-20T14:15:43.357Z","584.71541000"
"1752447600000","119086.64000000","1752451199999","119198.00000000","118386.55000000","118520.01000000","43282808.28843750","189.00603000","22450240.84691700","84019","2025-07-20T14:15:43.357Z","364.38555000"
"1752451200000","119061.40000000","1752454799999","119470.54000000","118916.17000000","119086.65000000","64211767.62055040","311.03262000","37079417.50379560","114183","2025-07-20T14:15:43.357Z","538.61781000"
"1752454800000","119100.58000000","1752458399999","119238.10000000","118905.18000000","119061.40000000","41585183.59529140","162.31675000","19321435.73328570","94836","2025-07-20T14:15:43.357Z","349.35207000"
"1752458400000","119647.88000000","1752461999999","119999.00000000","118969.56000000","119100.58000000","156934459.40858740","813.30640000","97352704.96392460","173211","2025-07-20T14:15:43.357Z","1311.09415000"
"1752462000000","120750.24000000","1752465599999","121492.48000000","119592.70000000","119647.88000000","388305722.09516060","2076.76971600","250373620.36782760","310039","2025-07-20T14:15:43.357Z","3219.46885600"
"1752465600000","121400.00000000","1752469199999","121438.27000000","120557.63000000","120750.25000000","162585170.66088640","623.35644000","75420691.46268520","183406","2025-07-20T14:15:43.357Z","1343.86331000"
"1752469200000","122461.99000000","1752472799999","122666.00000000","121129.00000000","121400.00000000","330208619.40447270","1367.00965900","166892985.75958710","323683","2025-07-20T14:15:43.357Z","2704.49868900"
"1752472800000","122130.99000000","1752476399999","122465.30000000","122017.81000000","122461.99000000","140144956.18885030","516.48468000","63118463.45742490","146969","2025-07-20T14:15:43.357Z","1146.85917000"
"1752476400000","122736.04000000","1752479999999","123218.00000000","122100.00000000","122130.99000000","219170616.38354100","949.05232200","116398578.01718000","212416","2025-07-20T14:15:43.357Z","1786.57905200"
"1752480000000","122578.00000000","1752483599999","122769.19000000","122300.00000000","122736.04000000","104258068.27797720","382.46881000","46854786.90484910","118699","2025-07-20T14:15:43.357Z","851.02194000"
"1752483600000","121973.74000000","1752487199999","122582.97000000","121888.44000000","122578.01000000","113505421.78476470","378.86682000","46265965.68606810","140207","2025-07-20T14:15:43.357Z","929.42357000"
"1752487200000","121905.48000000","1752490799999","122130.65000000","121628.47000000","121973.74000000","90561784.83109460","344.90508000","42050371.80300430","120615","2025-07-20T14:15:43.357Z","742.89705000"
"1752490800000","121467.24000000","1752494399999","121905.48000000","121355.55000000","121905.48000000","91906967.33227960","375.88628000","45684990.43704810","124167","2025-07-20T14:15:43.357Z","755.99271000"
"1752494400000","121918.00000000","1752497999999","121945.63000000","121400.01000000","121467.23000000","113352443.62443090","606.82840000","73908854.01861100","166905","2025-07-20T14:15:43.357Z","930.72081000"
"1752498000000","121710.64000000","1752501599999","122120.00000000","121188.00000000","121918.01000000","140241205.72626710","629.59638000","76668665.48871650","258642","2025-07-20T14:15:43.357Z","1151.85025000"
"1752501600000","121158.89000000","1752505199999","121990.42000000","120600.00000000","121710.64000000","224670594.74083730","770.03070000","93241645.02953600","337267","2025-07-20T14:15:43.357Z","1855.94127000"
"1752505200000","119878.23000000","1752508799999","121176.26000000","119611.70000000","121158.88000000","253552152.37234280","828.56403000","99575652.99024340","303269","2025-07-20T14:15:43.357Z","2109.20019000"
"1752508800000","120268.87000000","1752512399999","120299.58000000","119202.00000000","119878.22000000","172756333.55282450","828.28626000","99170622.08694950","248790","2025-07-20T14:15:43.357Z","1443.04559000"
"1752512400000","119896.42000000","1752515999999","120526.03000000","119769.40000000","120268.88000000","140937964.72437060","541.19194000","65014445.52661340","146498","2025-07-20T14:15:43.357Z","1173.36404000"
"1752516000000","119644.94000000","1752519599999","120192.73000000","119632.00000000","119896.42000000","97369774.13453640","444.38901000","53254059.59074270","127329","2025-07-20T14:15:43.357Z","812.38191000"
"1752519600000","119939.41000000","1752523199999","120103.31000000","119610.92000000","119644.93000000","83697624.64009300","420.52673000","50392067.30542490","133084","2025-07-20T14:15:43.357Z","698.45342000"
"1752523200000","120167.07000000","1752526799999","120447.00000000","119522.72000000","119939.42000000","66289591.97795220","319.60184000","38358888.77303880","119934","2025-07-20T14:15:43.357Z","552.37318000"
"1752526800000","120034.98000000","1752530399999","120244.50000000","119827.34000000","120167.06000000","34853048.84192010","151.21010000","18151788.60907370","72714","2025-07-20T14:15:43.357Z","290.33134000"
"1752530400000","120057.01000000","1752533999999","120300.00000000","119924.00000000","120034.97000000","35745589.58496840","145.95288000","17535173.81812400","58450","2025-07-20T14:15:43.357Z","297.55117000"
"1752534000000","119841.18000000","1752537599999","120057.01000000","119766.05000000","120057.01000000","32901119.57307380","111.94690000","13419417.33097000","40820","2025-07-20T14:15:43.357Z","274.46733000"
"1752537600000","119497.92000000","1752541199999","119940.83000000","119110.00000000","119841.17000000","77328196.10579590","307.79004000","36806702.35409330","100622","2025-07-20T14:15:43.357Z","646.74195000"
"1752541200000","118431.71000000","1752544799999","119537.22000000","118352.09000000","119497.93000000","211703271.19779910","677.29305000","80602929.18029320","213232","2025-07-20T14:15:43.357Z","1780.21194000"
"1752544800000","118251.05000000","1752548399999","118855.56000000","117827.46000000","118431.71000000","216422128.93338260","958.34172000","113280146.37467350","265181","2025-07-20T14:15:43.357Z","1830.73981000"
"1752548400000","117148.47000000","1752551999999","118251.04000000","116840.01000000","118251.04000000","277773320.21880110","966.20501000","113415206.60834380","295933","2025-07-20T14:15:43.357Z","2365.70802000"
"1752552000000","117480.48000000","1752555599999","117511.33000000","116250.00000000","117148.46000000","216945977.86165020","785.67498000","91949546.38299220","196138","2025-07-20T14:15:43.357Z","1853.98992000"
"1752555600000","117335.12000000","1752559199999","117765.40000000","116962.97000000","117480.48000000","136334036.03196510","670.67882000","78752706.88870980","119969","2025-07-20T14:15:43.357Z","1161.25519000"
"1752559200000","117070.54000000","1752562799999","117335.12000000","116766.00000000","117335.12000000","122908436.79378830","547.12735000","64021945.94043110","125794","2025-07-20T14:15:43.357Z","1050.33694000"
"1752562800000","116779.12000000","1752566399999","117270.86000000","116400.00000000","117070.54000000","165166777.76278230","603.12664000","70487939.01307150","131372","2025-07-20T14:15:43.357Z","1413.22370000"
"1752566400000","116777.47000000","1752569999999","116862.02000000","116300.00000000","116779.13000000","126835504.44946340","552.41760000","64502212.17176990","101820","2025-07-20T14:15:43.357Z","1086.30795000"
"1752570000000","116779.99000000","1752573599999","117224.08000000","116711.67000000","116777.47000000","107715301.66664810","556.41961000","65086081.16382950","81594","2025-07-20T14:15:43.357Z","920.92254000"
"1752573600000","117016.48000000","1752577199999","117198.21000000","116744.48000000","116780.00000000","99873139.76716030","365.30912000","42727028.36393350","83390","2025-07-20T14:15:43.357Z","853.89059000"
"1752577200000","117113.98000000","1752580799999","117161.52000000","116338.30000000","117016.49000000","87689564.06559690","417.65671000","48761670.21752460","97702","2025-07-20T14:15:43.357Z","751.22184000"
"1752580800000","117204.18000000","1752584399999","117466.52000000","116417.00000000","117113.98000000","171466201.34127860","806.71038000","94452963.01476050","193734","2025-07-20T14:15:43.357Z","1464.86775000"
"1752584400000","118088.13000000","1752587999999","118490.71000000","117157.25000000","117204.18000000","260586283.05600640","1219.14574000","143724408.52380210","311983","2025-07-20T14:15:43.357Z","2210.06348000"
"1752588000000","116008.19000000","1752591599999","118458.31000000","115736.92000000","118088.13000000","314463402.03286950","1136.51962000","133095394.97509400","295283","2025-07-20T14:15:43.357Z","2687.57274000"
"1752591600000","116391.43000000","1752595199999","116750.00000000","115800.00000000","116008.20000000","267425510.38042190","1130.23175000","131435801.77369890","223457","2025-07-20T14:15:43.357Z","2299.77308000"
"1752595200000","117188.01000000","1752598799999","117800.60000000","116362.97000000","116391.43000000","190326891.10849970","914.44553000","107134815.33783870","190594","2025-07-20T14:15:43.357Z","1624.68167000"
"1752598800000","117372.99000000","1752602399999","117538.46000000","117140.00000000","117188.00000000","116851975.43266000","488.63355000","57339930.82719930","122684","2025-07-20T14:15:43.357Z","995.72856000"
"1752602400000","116719.55000000","1752605999999","117380.00000000","116019.05000000","117373.00000000","201063830.50888550","684.51290000","79933607.21639520","197801","2025-07-20T14:15:43.357Z","1721.15939000"
"1752606000000","116416.07000000","1752609599999","117204.50000000","116282.38000000","116719.55000000","123120550.83104370","559.82051000","65411512.18199840","146350","2025-07-20T14:15:43.357Z","1053.82399000"
"1752609600000","116419.02000000","1752613199999","116725.02000000","116192.27000000","116416.07000000","70414273.48827640","290.92935000","33903587.95216360","93759","2025-07-20T14:15:43.357Z","604.23115000"
"1752613200000","117553.92000000","1752616799999","117600.00000000","116350.00000000","116419.01000000","71833020.97667550","407.47771000","47729400.48072930","96417","2025-07-20T14:15:43.357Z","613.20681000"
"1752616800000","117827.74000000","1752620399999","117868.52000000","117263.66000000","117553.91000000","74537374.56231890","399.57422000","46963090.03712480","63017","2025-07-20T14:15:43.357Z","634.19704000"
"1752620400000","117758.09000000","1752623999999","117972.86000000","117500.00000000","117827.74000000","46473476.97950230","221.26317000","26059897.94339410","57548","2025-07-20T14:15:43.357Z","394.60478000"
"1752624000000","118112.89000000","1752627599999","118178.00000000","117425.27000000","117758.08000000","73370566.67636630","427.02393000","50300514.36095310","83742","2025-07-20T14:15:43.357Z","622.87077000"
"1752627600000","117724.29000000","1752631199999","118195.00000000","117582.12000000","118112.90000000","55459064.37327160","200.36237000","23603793.46435530","74463","2025-07-20T14:15:43.357Z","470.76557000"
"1752631200000","117317.27000000","1752634799999","117752.87000000","117017.29000000","117724.29000000","67858739.46506650","234.54877000","27514349.67736090","98005","2025-07-20T14:15:43.357Z","578.37446000"
"1752634800000","117482.67000000","1752638399999","117519.49000000","117211.25000000","117317.27000000","45639596.50142780","226.37610000","26580841.59306930","57244","2025-07-20T14:15:43.357Z","388.69782000"
"1752638400000","117600.92000000","1752641999999","117700.70000000","117275.63000000","117482.67000000","39364458.54740590","166.59530000","19576623.29838150","54675","2025-07-20T14:15:43.357Z","335.01607000"
"1752642000000","117869.82000000","1752645599999","118000.00000000","117600.92000000","117600.92000000","56560529.11933650","281.49208000","33181152.39072990","62501","2025-07-20T14:15:43.357Z","479.80660000"
"1752645600000","118276.30000000","1752649199999","118285.15000000","117760.00000000","117869.82000000","43962716.70311010","217.72083000","25700715.08396190","54719","2025-07-20T14:15:43.357Z","372.39644000"
"1752649200000","118189.25000000","1752652799999","118300.00000000","118046.19000000","118276.30000000","55138750.49137520","169.68659000","20056245.22192770","50074","2025-07-20T14:15:43.357Z","466.50951000"
"1752652800000","118699.99000000","1752656399999","118794.64000000","118113.82000000","118189.24000000","101662860.95484500","523.70897000","62044608.48295960","74449","2025-07-20T14:15:43.357Z","858.41533000"
"1752656400000","119193.37000000","1752659999999","119200.00000000","118693.71000000","118700.00000000","91154331.31752090","369.64504000","43973871.22981270","97379","2025-07-20T14:15:43.357Z","766.24927000"
"1752660000000","118736.25000000","1752663599999","119310.75000000","118734.53000000","119193.38000000","73161349.62578820","271.88155000","32375881.05243090","67525","2025-07-20T14:15:43.357Z","614.40925000"
"1752663600000","118769.06000000","1752667199999","118912.36000000","118650.00000000","118736.24000000","49822971.01196670","200.60039000","23836523.18014750","50093","2025-07-20T14:15:43.357Z","419.29991000"
"1752667200000","118613.43000000","1752670799999","119082.94000000","118580.36000000","118769.06000000","65420205.89484290","273.81782000","32546347.57923320","80529","2025-07-20T14:15:43.357Z","550.40761000"
"1752670800000","118700.01000000","1752674399999","118920.00000000","118181.14000000","118613.43000000","109996557.69944510","407.50003000","48316858.49300430","135804","2025-07-20T14:15:43.357Z","927.75357000"
"1752674400000","119056.80000000","1752677999999","119260.00000000","118200.00000000","118700.02000000","135172542.66031120","532.33208000","63160120.38263210","191276","2025-07-20T14:15:43.357Z","1139.36599000"
"1752678000000","119095.76000000","1752681599999","119794.80000000","118328.48000000","119056.81000000","266176270.77635830","984.14758000","117282420.42494380","396168","2025-07-20T14:15:43.357Z","2233.63925000"
"1752681600000","119291.91000000","1752685199999","119338.12000000","118471.38000000","119095.76000000","79880519.82360640","373.37361000","44434621.03050150","159379","2025-07-20T14:15:43.357Z","671.30250000"
"1752685200000","119073.35000000","1752688799999","119700.00000000","118963.96000000","119291.91000000","78176982.76868940","374.00177000","44640086.45499880","101023","2025-07-20T14:15:43.357Z","654.94744000"
"1752688800000","119512.20000000","1752692399999","119904.13000000","118880.27000000","119073.35000000","87359269.29516590","409.36801000","48912757.98936800","119462","2025-07-20T14:15:43.357Z","731.25594000"
"1752692400000","119230.16000000","1752695999999","119668.72000000","118822.72000000","119512.20000000","97740443.45144930","350.74440000","41830200.25482450","102441","2025-07-20T14:15:43.357Z","819.82836000"
"1752696000000","119921.96000000","1752699599999","119933.89000000","118943.91000000","119230.16000000","72444998.62142700","300.61645000","35909108.02105370","80099","2025-07-20T14:15:43.357Z","606.44397000"
"1752699600000","119297.64000000","1752703199999","120063.84000000","119200.00000000","119921.97000000","131022149.97305560","679.69429000","81379902.05059560","101480","2025-07-20T14:15:43.357Z","1094.26323000"
"1752703200000","118639.34000000","1752706799999","119500.00000000","118592.22000000","119297.64000000","106513343.20486330","220.78975000","26301123.42498060","88628","2025-07-20T14:15:43.357Z","893.96530000"
"1752706800000","118630.43000000","1752710399999","118823.50000000","118420.00000000","118639.34000000","40791164.76679220","159.94110000","18972306.22536390","48467","2025-07-20T14:15:43.357Z","343.92435000"
"1752710400000","118894.33000000","1752713999999","119158.28000000","118620.83000000","118630.44000000","37962783.28957990","157.39226000","18708175.69481980","70519","2025-07-20T14:15:43.357Z","319.33644000"
"1752714000000","118149.70000000","1752717599999","119082.88000000","117683.53000000","118894.33000000","101036811.15988990","365.77533000","43257671.13206770","145985","2025-07-20T14:15:43.357Z","854.33514000"
"1752717600000","118330.57000000","1752721199999","118523.25000000","118017.06000000","118149.71000000","71905806.62876250","280.37175000","33161102.53561130","88067","2025-07-20T14:15:43.357Z","607.84399000"
"1752721200000","118128.80000000","1752724799999","118356.32000000","117761.11000000","118330.58000000","53394432.97491210","214.77582000","25341803.30029740","88507","2025-07-20T14:15:43.357Z","452.54646000"
"1752724800000","118485.40000000","1752728399999","118485.40000000","117959.33000000","118128.80000000","46045924.35739670","199.94276000","23649561.75388200","48659","2025-07-20T14:15:43.357Z","389.33546000"
"1752728400000","118587.03000000","1752731999999","118643.59000000","118225.54000000","118485.39000000","43197792.12283290","181.87373000","21536263.84427760","59685","2025-07-20T14:15:43.357Z","364.79579000"
"1752732000000","118452.51000000","1752735599999","118772.00000000","118341.55000000","118587.03000000","70307280.79284010","287.37849000","34078413.14463870","81756","2025-07-20T14:15:43.357Z","592.92659000"
"1752735600000","118311.75000000","1752739199999","118556.45000000","117857.03000000","118452.51000000","86689847.45512170","318.45462000","37639894.79890060","94627","2025-07-20T14:15:43.357Z","733.57599000"
"1752739200000","118330.93000000","1752742799999","118424.28000000","118082.99000000","118311.75000000","49293722.40246290","190.90950000","22575966.78308230","73236","2025-07-20T14:15:43.357Z","416.84953000"
"1752742800000","118769.34000000","1752746399999","119192.00000000","118242.26000000","118330.93000000","87193280.61995350","384.26942000","45643530.97468050","99614","2025-07-20T14:15:43.357Z","734.00895000"
"1752746400000","118340.01000000","1752749999999","118869.73000000","118241.24000000","118769.34000000","47732830.90017930","174.20135000","20644807.83757230","80599","2025-07-20T14:15:43.357Z","402.69694000"
"1752750000000","117995.00000000","1752753599999","118398.82000000","117974.99000000","118340.00000000","57700791.42747080","190.37907000","22499002.01836740","66568","2025-07-20T14:15:43.357Z","488.32774000"
"1752753600000","117867.08000000","1752757199999","118183.74000000","117453.57000000","117995.00000000","122728710.11712540","562.86384000","66307358.85695000","117983","2025-07-20T14:15:43.357Z","1041.93489000"
"1752757200000","118281.99000000","1752760799999","118446.19000000","117520.60000000","117867.08000000","99751053.50393970","467.48063000","55118390.26096840","150543","2025-07-20T14:15:43.357Z","846.07215000"
"1752760800000","118770.94000000","1752764399999","118834.20000000","118141.47000000","118281.99000000","82411417.74394460","354.44042000","42012812.88380010","114185","2025-07-20T14:15:43.357Z","695.28925000"
"1752764400000","118881.99000000","1752767999999","119073.46000000","118334.34000000","118770.94000000","70358890.07991890","258.26459000","30670218.78765620","96150","2025-07-20T14:15:43.357Z","592.49854000"
"1752768000000","118558.61000000","1752771599999","118954.66000000","118333.60000000","118881.99000000","65280313.52267940","268.01429000","31770149.33277320","97595","2025-07-20T14:15:43.357Z","550.68619000"
"1752771600000","119261.50000000","1752775199999","119328.89000000","118500.00000000","118558.61000000","66069645.38147970","321.88473000","38282847.66190830","75614","2025-07-20T14:15:43.357Z","555.62392000"
"1752775200000","119580.00000000","1752778799999","119780.67000000","119211.94000000","119261.51000000","82388963.81896100","377.99593000","45188912.98597490","79620","2025-07-20T14:15:43.357Z","689.15184000"
"1752778800000","118959.66000000","1752782399999","119880.13000000","118821.06000000","119580.00000000","76324478.47150040","262.18765000","31352786.95978270","79407","2025-07-20T14:15:43.357Z","638.47850000"
"1752782400000","119436.86000000","1752785999999","119436.87000000","118383.97000000","118959.66000000","69372311.22076380","302.58295000","35985971.99862180","105981","2025-07-20T14:15:43.357Z","583.39954000"
"1752786000000","120272.19000000","1752789599999","120998.71000000","119431.93000000","119436.86000000","225049792.73293740","1005.25665000","120978188.91644630","227818","2025-07-20T14:15:43.357Z","1869.79350000"
"1752789600000","119766.71000000","1752793199999","120693.35000000","119485.71000000","120272.19000000","83571147.46152020","288.89001000","34703529.88242670","103255","2025-07-20T14:15:43.357Z","695.69871000"
"1752793200000","119177.56000000","1752796799999","119879.35000000","119170.52000000","119766.70000000","73346326.93699150","280.59348000","33551845.22892160","102012","2025-07-20T14:15:43.357Z","613.37046000"
"1752796800000","119739.06000000","1752800399999","119786.52000000","119020.48000000","119177.56000000","58817555.50138130","246.82376000","29492070.43896770","101480","2025-07-20T14:15:43.357Z","492.21525000"
"1752800400000","120336.88000000","1752803999999","120785.49000000","119644.21000000","119739.06000000","134358701.49891750","579.38625000","69670684.22691140","181954","2025-07-20T14:15:43.357Z","1117.34665000"
"1752804000000","120096.43000000","1752807599999","120399.04000000","119869.97000000","120336.88000000","70319577.16378220","255.64696000","30715365.74887720","108029","2025-07-20T14:15:43.357Z","585.26308000"
"1752807600000","120223.09000000","1752811199999","120478.83000000","119949.28000000","120096.42000000","57433813.50009750","211.87717000","25458055.29416760","84816","2025-07-20T14:15:43.357Z","478.04437000"
"1752811200000","120403.40000000","1752814799999","120486.29000000","119750.00000000","120223.08000000","64351923.21288250","233.90301000","28103301.70474650","77235","2025-07-20T14:15:43.357Z","535.70911000"
"1752814800000","120589.95000000","1752818399999","120635.97000000","120210.02000000","120403.40000000","97181828.21648460","397.12656000","47829034.80750450","107877","2025-07-20T14:15:43.357Z","806.90934000"
"1752818400000","120251.00000000","1752821999999","120820.71000000","120075.04000000","120589.94000000","105473913.49420310","367.45425000","44235906.22998350","112970","2025-07-20T14:15:43.357Z","876.24559000"
"1752822000000","119339.51000000","1752825599999","120386.27000000","119287.72000000","120251.00000000","171341309.91023540","548.46450000","65711675.99325390","142338","2025-07-20T14:15:43.357Z","1430.31530000"
"1752825600000","118642.01000000","1752829199999","119469.21000000","118395.00000000","119339.51000000","173274589.26024270","564.42389000","67136305.82501650","169035","2025-07-20T14:15:43.357Z","1456.19404000"
"1752829200000","118875.01000000","1752832799999","118974.99000000","118442.84000000","118642.02000000","114039125.57879490","430.29452000","51094900.54263670","97165","2025-07-20T14:15:43.357Z","960.39557000"
"1752832800000","119250.72000000","1752836399999","119259.98000000","118502.70000000","118875.01000000","106197002.27456860","432.70096000","51430910.41776460","105364","2025-07-20T14:15:43.357Z","893.61085000"
"1752836400000","119171.34000000","1752839999999","119281.93000000","118772.40000000","119250.72000000","60007521.40582460","228.78514000","27228472.37741390","60133","2025-07-20T14:15:43.357Z","504.29437000"
"1752840000000","119442.44000000","1752843599999","119531.48000000","119145.84000000","119171.35000000","69313464.82566320","370.66554000","44237754.65050200","72561","2025-07-20T14:15:43.357Z","580.75482000"
"1752843600000","118773.38000000","1752847199999","119442.44000000","118500.00000000","119442.43000000","150947782.65211920","596.23510000","70833909.63066430","156334","2025-07-20T14:15:43.357Z","1270.18453000"
"1752847200000","118139.99000000","1752850799999","119242.63000000","117315.69000000","118773.38000000","251953889.26427560","917.90533000","108405357.10286020","278771","2025-07-20T14:15:43.357Z","2133.86458000"
"1752850800000","117860.25000000","1752854399999","118265.96000000","117480.00000000","118139.99000000","122034266.35313730","428.58230000","50485334.67755900","164211","2025-07-20T14:15:43.357Z","1035.97451000"
"1752854400000","117553.42000000","1752857999999","118054.92000000","117479.92000000","117860.24000000","87580810.10909910","370.95431000","43676967.43415450","150225","2025-07-20T14:15:43.357Z","743.90949000"
"1752858000000","117600.01000000","1752861599999","117996.49000000","117377.00000000","117553.41000000","54920177.58752680","215.12156000","25313759.59506140","104452","2025-07-20T14:15:43.357Z","466.84347000"
"1752861600000","117310.72000000","1752865199999","117723.11000000","117235.00000000","117600.01000000","74464516.37977290","211.88839000","24896064.28601390","89984","2025-07-20T14:15:43.357Z","633.76775000"
"1752865200000","117374.76000000","1752868799999","117874.00000000","117120.53000000","117310.72000000","84601804.57275340","306.74899000","36042508.75782180","110863","2025-07-20T14:15:43.357Z","720.06492000"
"1752868800000","117405.00000000","1752872399999","117539.51000000","116812.76000000","117374.75000000","113733941.64062710","409.57157000","47970229.63764500","136284","2025-07-20T14:15:43.357Z","971.31857000"
